266,-110,-110,-110,-84,-110,-110,-110,-110,-110,-110,-58,-110,-110,-110,-110,-110,-110,-74,-110,-110,-110,-110,-110,-110,-52,-110,-110,-110,-73,-79,-110,-110,-110,-110,-110,-110,-80,-85,-69,-110,-110,-110,-110,-70,-110,-110,-110,-74,-110,-74,-110,-74,-110,-110,-110,-110,-110,-110,-69,-72,-110,-110,-110,-62,-110,-110,-110,-110,-110,-110,-86,-110,-110,-110,-110,-62,-110,-110,-110,-110,-60,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-62,-110,-110,-110,-82,-81,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-110,-86,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-66,-110,-110,-110,-110,-110,-65,-110,-110,-110,-110,-84,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-77,-110,-110,-110,-110,-110,-110,-110,-65,-110,-110,-110,-110,-110,-110,-84,-110,-110,-110,-110,-53,-110,-110,-110,-110,-65,-68,-110,-69,-110,-110,-110,-110,6
232,-110,-110,-110,-31,-110,-110,-110,-110,-110,-110,-55,-110,-110,-110,-110,-110,-110,-110,-110,-110,-85,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-69,-110,-110,-110,-110,-110,-110,-110,-110,-77,-110,-58,-110,-110,-110,-110,-55,-110,-110,-110,-110,-110,-75,-110,-110,-63,-60,-110,-110,-110,-110,-110,-64,-88,-110,-110,-58,-110,-55,-110,-110,-110,-110,-54,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-48,-54,-110,-110,-110,-75,-77,-110,-110,-110,-110,-110,-110,-79,-110,-87,-80,-110,-110,-110,-77,-110,-110,-110,-52,-110,-110,-110,-110,-110,-110,-37,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-84,-110,-110,-110,-110,-50,-87,-110,-110,-69,-110,-66,-110,-110,-110,-62,-51,-79,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-110,-110,-82,-80,-110,-110,-110,-82,-110,-51,-110,-64,-110,-83,-110,-110,-110,-110,4
639,-110,-75,-110,-78,-110,-110,-110,-65,-110,-110,-61,-110,-110,-88,-110,-110,-110,-54,-110,-110,-110,-110,-110,-84,-62,-110,-110,-110,-88,-81,-110,-110,-110,-110,-110,-110,-110,-110,-85,-110,-83,-110,-110,-82,-110,-110,-110,-82,-72,-78,-110,-74,-110,-110,-110,-110,-110,-110,-66,-84,-110,-110,-110,-110,-110,-110,-110,-110,-87,-110,-69,-110,-110,-110,-110,-63,-110,-110,-110,-110,-71,-80,-110,-110,-110,-66,-110,-110,-110,-110,-110,-110,-110,-110,-85,-110,-110,-110,-110,-110,-110,-70,-72,-110,-110,-110,-78,-74,-63,-110,-110,-110,-110,-110,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-82,-110,-110,-88,-110,-110,-110,-75,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-68,-110,-84,-79,-110,-110,-88,-110,-110,-110,-87,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-87,-110,-110,-73,-110,-110,-78,-110,-58,-110,-75,-110,-88,-76,-71,-110,-66,-110,-110,-110,-110,2
800,-110,-110,-110,-110,-110,-110,-110,-77,-110,-110,-66,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-110,-110,-110,-110,-110,-110,-110,-110,-54,-86,-81,-110,-110,-110,-110,-110,-110,-67,-110,-110,-51,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-50,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-84,-110,-110,-74,-110,-110,-110,-110,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-28,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-85,-110,-52,-110,-110,-110,-110,-110,-60,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-110,-110,-110,-110,-110,-110,-110,-55,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-56,-110,-110,-110,-110,-110,-110,-110,0
85,-110,-110,-110,-33,-110,-110,-110,-53,-78,-110,-54,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-79,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-84,-110,-110,-70,-110,-110,-110,-69,-110,-85,-110,-110,-110,-110,-110,-110,-110,-110,-54,-110,-110,-110,-110,-46,-90,-110,-110,-110,-110,-74,-110,-110,-110,-60,-110,-110,-110,-110,-110,-67,-78,-110,-110,-62,-110,-59,-110,-110,-110,-110,-58,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-76,-110,-58,-54,-110,-110,-110,-110,-71,-110,-110,-110,-110,-110,-110,-79,-110,-110,-82,-110,-110,-110,-78,-110,-110,-110,-52,-110,-110,-110,-110,-110,-110,-25,-110,-90,-85,-110,-110,-110,-110,-110,-110,-110,-71,-110,-110,-110,-110,-84,-110,-110,-110,-110,-52,-110,-110,-110,-69,-110,-65,-110,-110,-110,-62,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-110,-110,-110,-68,-110,-56,-110,-110,-110,-55,-80,-53,-110,-110,-110,-110,-110,-110,4
36,-110,-110,-110,-110,-110,-110,-85,-110,-110,-110,-110,-110,-110,-110,-86,-110,-110,-87,-89,-84,-110,-110,-110,-110,-110,-84,-110,-110,-86,-110,-110,-110,-110,-110,-110,-78,-110,-110,-85,-110,-110,-110,-110,-110,-110,-110,-110,-84,-110,-110,-78,-87,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-72,-110,-110,-110,-110,-110,-110,-110,-110,-88,-110,-110,-110,-110,-110,-110,-110,-65,-110,-110,-110,-110,-110,-110,-74,-110,-76,-110,-110,-84,-110,-110,-87,-110,-110,-110,-110,-110,-110,-71,-81,-110,-110,-110,-110,-70,-86,-87,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-88,-110,-110,-110,-77,-110,-83,-110,-110,-85,-110,-79,-110,-110,-110,-110,-110,-81,-85,-110,-110,-110,-110,-110,-91,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-82,-110,-110,-86,-110,-110,-110,-88,-110,-110,-78,-90,-110,-110,-110,-110,-110,-84,-110,-110,-110,-110,-110,1
690,-110,-110,-110,-74,-110,-110,-110,-110,-110,-110,-52,-110,-110,-110,-110,-110,-110,-55,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-84,-110,-61,-88,-110,-110,-110,-110,-69,-110,-110,-76,-110,-110,-110,-110,-110,-110,-44,-110,-110,-110,-110,-110,-110,-110,-110,-60,-110,-110,-110,-110,-85,-110,-64,-110,-110,-110,-110,-110,-110,-80,-90,-110,-110,-61,-110,-80,-89,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-110,-110,-61,-62,-110,-110,-110,-110,-81,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-53,-110,-110,-110,-110,-110,-110,-52,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-110,-110,-110,-110,-110,-57,-110,-110,-110,-110,-110,-110,-110,-110,-52,-110,-110,-80,-110,-110,-110,-110,-110,-110,-77,-110,-110,-66,-110,-110,-85,-110,-110,-87,-110,-59,-110,-110,-110,-110,-110,-110,4
215,-110,-110,-110,-35,-110,-110,-110,-51,-110,-110,-41,-110,-110,-110,-110,-110,-110,-65,-110,-110,-84,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-61,-110,-110,-110,-68,-110,-110,-110,-69,-110,-87,-110,-110,-71,-68,-110,-66,-110,-110,-52,-110,-110,-110,-110,-47,-110,-110,-110,-110,-110,-75,-110,-110,-60,-110,-110,-110,-110,-110,-110,-64,-110,-110,-110,-69,-110,-56,-110,-110,-110,-110,-56,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-80,-110,-47,-56,-110,-110,-110,-110,-66,-110,-110,-110,-110,-110,-110,-76,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-56,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-67,-110,-89,-110,-110,-110,-110,-110,-110,-59,-110,-88,-110,-67,-110,-68,-110,-110,-110,-64,-110,-110,-110,-72,-110,-110,-110,-110,-110,-110,-110,-67,-76,-110,-73,-110,-110,-110,-110,-110,-110,-82,-110,-53,-110,-110,-110,-72,-110,-57,-110,-67,-110,-110,-110,-110,4
796,-110,-110,-110,-110,-110,-110,-110,-77,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-81,-110,-110,-110,-110,-110,-110,-110,-110,-110,-52,-110,-81,-110,-110,-110,-110,-110,-110,-61,-110,-110,-51,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-50,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-43,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-82,-110,-110,-110,-110,-110,-110,-110,-87,-80,-28,-110,-110,-110,-110,-110,-81,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-85,-110,-110,-110,-110,-110,-110,-110,-110,-110,-85,-110,-64,-110,-110,-110,-110,-110,-60,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-110,-110,-110,-110,-110,-110,-110,-48,-110,-110,-110,-110,-110,-110,-110,-110,-85,-110,-110,-110,-110,-110,-110,-110,-58,-110,-110,-110,-110,-110,-110,-110,0
622,-110,-110,-110,-89,-110,-110,-110,-79,-110,-110,-73,-110,-110,-110,-110,-110,-110,-84,-110,-87,-110,-110,-110,-110,-110,-110,-110,-110,-77,-110,-110,-110,-110,-110,-110,-110,-110,-110,-86,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-81,-81,-110,-110,-110,-110,-110,-110,-110,-90,-110,-110,-110,-77,-110,-110,-110,-110,-110,-110,-110,-110,-85,-110,-110,-77,-110,-110,-110,-110,-64,-110,-110,-110,-88,-89,-110,-71,-110,-110,-86,-110,-110,-110,-110,-110,-86,-110,-110,-110,-83,-110,-72,-110,-110,-110,-110,-88,-58,-86,-110,-110,-110,-110,-110,-110,-110,-110,-110,-86,-86,-110,-110,-110,-110,-110,-110,-86,-85,-110,-110,-110,-79,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-89,-110,-110,-110,-110,-110,-67,-110,-110,-110,-110,-110,-110,-86,-110,-110,-110,-110,-110,-110,-110,-110,-110,-86,-110,-110,-110,-110,-110,-110,-85,-71,-110,-110,-110,-82,-110,-110,-110,-110,-110,-110,-110,-81,-110,-110,-110,-110,-69,-71,-110,-84,-110,-110,-110,-81,1
109,-110,-110,-110,-56,-110,-110,-110,-70,-110,-110,-66,-110,-43,-110,-110,-110,-110,-110,-110,-110,-85,-110,-110,-110,-88,-110,-85,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-72,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-110,-65,-110,-61,-87,-110,-86,-59,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-86,-70,-66,-50,-110,-55,-110,-110,-110,-110,-76,-86,-110,-110,-110,-110,-110,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-63,-110,-110,-110,-67,-87,-110,-110,-110,-110,-91,-110,-110,-110,-110,-71,-110,-110,-110,-87,-110,-110,-110,-74,-110,-85,-110,-110,-110,-110,-110,-110,-110,-56,-110,-110,-71,-110,-80,-110,-110,-66,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-110,-110,-110,-67,-110,-86,-110,-110,-110,-50,-110,-110,-68,-110,-110,-110,-110,-110,-110,-110,-110,-86,-110,-110,-110,-110,-110,-110,-110,-110,-88,-89,-44,-66,-110,-110,-110,-79,-110,-57,-110,-110,-110,-87,-110,-110,5
125,-110,-89,-110,-110,-110,-110,-110,-79,-110,-110,-54,-110,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-110,-57,-110,-110,-110,-66,-86,-110,-110,-110,-110,-70,-110,-110,-110,-64,-110,-110,-110,-110,-80,-110,-110,-110,-78,-110,-110,-63,-67,-110,-110,-110,-110,-110,-110,-110,-64,-110,-110,-110,-110,-110,-110,-110,-110,-110,-84,-81,-110,-110,-110,-110,-54,-110,-110,-110,-110,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-110,-110,-110,-84,-110,-110,-110,-110,-110,-110,-110,-59,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-66,-110,-110,-110,-110,-110,-62,-110,-110,-110,-110,-81,-110,-68,-110,-110,-110,-110,-110,-87,-110,-110,-110,-71,-110,-110,-110,-110,-110,-110,-110,-58,-110,-110,-110,-110,-110,-110,-110,-110,-110,-72,-110,-110,-110,-110,-110,-110,-71,-71,-110,-110,-110,-110,-110,-110,6
256,-110,-110,-110,-110,-110,-110,-110,-53,-82,-110,-110,-110,-110,-110,-110,-84,-110,-74,-110,-110,-110,-86,-110,-110,-52,-88,-110,-110,-73,-110,-110,-110,-110,-110,-110,-110,-80,-85,-67,-110,-110,-110,-59,-110,-110,-110,-110,-110,-110,-110,-110,-72,-110,-110,-110,-110,-110,-110,-69,-110,-110,-110,-110,-67,-48,-110,-110,-110,-110,-81,-80,-110,-110,-110,-63,-59,-110,-110,-36,-110,-110,-110,-110,-110,-110,-69,-110,-110,-110,-110,-110,-110,-110,-81,-76,-110,-110,-110,-110,-110,-110,-110,-54,-110,-110,-110,-82,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-65,-110,-110,-89,-110,-110,-110,-54,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-57,-65,-110,-110,-110,-110,-110,-67,-110,-110,-60,-87,-110,-110,-72,-110,-110,-110,-110,-110,-110,-79,-110,-69,-69,-110,-110,-110,-110,-110,-110,-110,-65,-110,-110,-110,-110,-110,-110,-87,-110,-110,-110,-57,-59,-110,-110,-110,-82,-66,-68,-110,-69,-79,-110,-110,-110,6
