1391,-110,-110,-110,-110,-110,-110,-110,-76,-110,-110,-71,-110,-110,-110,-110,-110,-83,-110,-87,-110,-110,-110,-110,-110,-110,-110,-110,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-53,-88,-110,-110,-110,-110,-110,-110,-110,-71,-110,-110,-56,-65,-110,-110,-110,-110,-110,-110,-80,-75,-110,-110,-110,-59,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-43,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-110,-85,-89,-110,-110,-110,-110,-110,-110,-110,-110,-24,-110,-110,-110,-110,-110,-61,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-88,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-53,-110,-110,-110,-110,-110,-61,-110,-86,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-86,-110,-110,-110,-110,-54,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-71,-110,-110,-110,-110,-61,-110,-110,-110,-110,-110,-110,-110,0,0.478609944
1981,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-84,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-85,-110,-110,-77,-110,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-110,-110,-54,-110,-84,-110,-110,-110,-110,-110,-110,-63,-110,-110,-77,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-110,-110,-83,-110,-110,-88,-110,-110,-87,-110,-110,-91,-110,-110,-110,-110,-26,-110,-110,-110,-110,-110,-110,-74,-110,-110,-110,-110,-110,-89,-110,-110,-110,-110,-110,-110,-110,-110,-70,-84,-110,-110,-110,-110,-61,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-92,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-110,-81,-110,-110,-110,-110,-110,-84,-110,-110,-110,-73,-110,-110,-88,-110,-110,-110,-110,-77,-110,-88,-110,-89,-110,-110,-110,-110,-110,-87,-110,-67,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1,0.164151643
3517,-110,-110,-110,-42,-110,-110,-110,-110,-110,-110,-56,-110,-110,-110,-110,-110,-110,-84,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-64,-110,-83,-110,-110,-110,-110,-110,-110,-67,-110,-59,-110,-110,-110,-110,-46,-110,-110,-110,-110,-110,-110,-110,-110,-60,-55,-110,-110,-110,-110,-110,-68,-88,-110,-68,-58,-110,-62,-110,-110,-110,-110,-56,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-56,-110,-110,-110,-110,-110,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-57,-110,-110,-110,-110,-110,-110,-32,-110,-110,-79,-110,-110,-81,-110,-110,-110,-110,-110,-110,-110,-110,-110,-85,-110,-110,-110,-110,-63,-110,-110,-110,-65,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-110,-110,-110,-81,-110,-110,-110,-85,-110,-110,-110,-56,-110,-110,-110,-110,-110,-110,4,0.80186995
3360,-110,-110,-110,-81,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-75,-110,-110,-110,-110,-110,-110,-110,-110,-110,-56,-110,-85,-110,-110,-110,-110,-110,-110,-62,-110,-110,-110,-68,-110,-110,-110,-110,-110,-110,-77,-70,-110,-110,-110,-59,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-31,-110,-110,-110,-110,-110,-110,-77,-110,-89,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-90,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-55,-110,-110,-110,-110,-110,-60,-110,-110,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-87,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-50,-110,-110,-110,-110,-110,-110,-110,0,0.23246069
656,-110,-110,-110,-80,-110,-110,-110,-110,-110,-110,-55,-110,-110,-110,-110,-110,-110,-54,-110,-110,-110,-110,-110,-110,-62,-110,-110,-110,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-78,-110,-110,-110,-110,-87,-110,-110,-110,-85,-110,-79,-110,-82,-110,-110,-110,-110,-110,-110,-69,-110,-110,-110,-110,-110,-110,-110,-110,-87,-82,-110,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-75,-89,-110,-110,-57,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-76,-110,-80,-110,-72,-66,-110,-110,-110,-110,-73,-110,-110,-110,-110,-110,-110,-69,-110,-110,-110,-110,-110,-110,-77,-110,-110,-110,-76,-110,-110,-87,-110,-110,-110,-81,-110,-110,-90,-110,-110,-110,-110,-110,-110,-110,-110,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-88,-68,-110,-82,-75,-110,-110,-81,-110,-110,-110,-88,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-85,-110,-110,-110,-81,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-70,-110,-110,-110,-110,-110,-110,2,0.087026698
175,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-64,-110,-110,-110,-110,-110,-110,-65,-110,-110,-110,-76,-110,-110,-110,-110,-110,-78,-110,-110,-110,-63,-80,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-69,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-110,-62,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-56,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-68,-110,-110,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-72,-110,-110,-110,-110,-110,-63,-110,-110,-110,-110,-110,-110,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-90,-110,-110,-110,-110,-43,-110,-110,-110,-110,-110,-70,-110,-110,-110,-110,-110,-110,2,0.837154101
3512,-110,-81,-110,-43,-110,-110,-110,-53,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-88,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-57,-110,-110,-110,-110,-50,-110,-110,-110,-110,-110,-110,-110,-110,-60,-110,-110,-110,-110,-110,-110,-63,-85,-80,-110,-65,-110,-110,-110,-89,-110,-110,-52,-110,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-57,-47,-110,-110,-110,-110,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-57,-110,-110,-110,-110,-110,-110,-33,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-73,-110,-110,-110,-110,-86,-110,-110,-110,-110,-63,-110,-110,-110,-70,-110,-110,-110,-110,-110,-110,-61,-110,-110,-110,-110,-85,-110,-110,-110,-110,-110,-110,-79,-110,-69,-110,-110,-110,-79,-110,-110,-81,-110,-110,-110,-85,-110,-59,-110,-61,-110,-110,-110,-110,-110,-110,4,0.988156802
2191,-110,-110,-110,-51,-110,-110,-110,-73,-81,-110,-66,-110,-58,-110,-110,-110,-110,-110,-110,-87,-76,-110,-110,-110,-67,-110,-110,-88,-73,-110,-110,-110,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-57,-110,-110,-110,-110,-80,-84,-77,-110,-70,-79,-63,-110,-110,-110,-110,-51,-110,-71,-110,-110,-60,-59,-110,-110,-72,-110,-110,-80,-110,-110,-110,-110,-86,-73,-58,-41,-110,-62,-110,-110,-110,-110,-74,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-110,-60,-81,-110,-110,-71,-110,-83,-110,-110,-110,-110,-87,-110,-86,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-110,-110,-110,-110,-110,-59,-110,-110,-65,-110,-110,-62,-110,-110,-110,-110,-59,-66,-110,-110,-110,-110,-110,-110,-110,-110,-67,-110,-84,-110,-76,-110,-84,-110,-110,-110,-49,-110,-110,-70,-68,-110,-110,-110,-110,-110,-75,-110,-86,-110,-110,-110,-110,-110,-110,-88,-110,-110,-110,-58,-56,-110,-110,-110,-81,-71,-71,-110,-110,-78,-110,-110,-110,6,0.662227803
3162,-110,-110,-110,-78,-110,-110,-110,-61,-110,-110,-110,-110,-110,-85,-110,-110,-110,-53,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-60,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-75,-110,-110,-110,-88,-110,-110,-57,-110,-110,-110,-110,-89,-110,-110,-110,-110,-88,-110,-53,-110,-110,-110,-110,-66,-110,-110,-110,-110,-77,-110,-110,-110,-110,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-86,-64,-110,-110,-110,-110,-71,-62,-70,-88,-110,-110,-110,-110,-89,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-110,-110,-60,-110,-110,-85,-110,-110,-110,-110,-110,-110,-110,-110,-85,-66,-110,-52,-110,-110,-110,-110,-110,-67,-110,-61,-110,-110,-110,-110,3,0.032212985
1711,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-89,-110,-110,-110,-110,-110,-110,-85,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-85,-110,-110,-110,-110,-82,-110,-80,-110,-110,-78,-86,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-110,-110,-87,-110,-110,-72,-110,-110,-110,-110,-79,-110,-110,-81,-90,-110,-110,-110,-110,-110,-69,-86,-110,-110,-110,-110,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-90,-110,-110,-110,-110,-110,-110,-110,-110,-110,-87,-110,-110,-110,-110,-84,-110,-84,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-86,-72,-110,-110,-110,-87,-110,-110,-110,-87,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-89,1,0.83318767
